crispAI,crispAI-base,crispAI-annot,crispAI-long
0.2722506145450333,0.2670488623598948,0.28449056967176545,0.2363151187836779
0.2481167075344852,0.2671070171489334,0.3448054381095624,0.2780357903152832
0.2591690173033968,0.256587747688409,0.3631695565405789,0.2589892480048059
0.2789318330113777,0.2770822308752844,0.3663984211334751,0.2713502905488875
0.2817110829417086,0.2598351217087641,0.3688615231978313,0.2547898285353724
